file,fluid,failed_points,filled_points,n_refprop_missing,dT_sat_max_K,n_overall,dT_K_p99_overall,dT_K_max_overall,ds_JkgK_p99_overall,ds_JkgK_max_overall,dd_pct_p99_overall,dd_pct_max_overall,n_liquid,dT_K_p99_liquid,dT_K_max_liquid,ds_JkgK_p99_liquid,ds_JkgK_max_liquid,dd_pct_p99_liquid,dd_pct_max_liquid,n_twophase,dT_K_p99_twophase,dT_K_max_twophase,ds_JkgK_p99_twophase,ds_JkgK_max_twophase,dd_pct_p99_twophase,dd_pct_max_twophase,n_vapor,dT_K_p99_vapor,dT_K_max_vapor,ds_JkgK_p99_vapor,ds_JkgK_max_vapor,dd_pct_p99_vapor,dd_pct_max_vapor,n_supercritical,dT_K_p99_supercritical,dT_K_max_supercritical,ds_JkgK_p99_supercritical,ds_JkgK_max_supercritical,dd_pct_p99_supercritical,dd_pct_max_supercritical,n_nearcrit,dT_K_p99_nearcrit,dT_K_max_nearcrit,ds_JkgK_p99_nearcrit,ds_JkgK_max_nearcrit,dd_pct_p99_nearcrit,dd_pct_max_nearcrit
CYCLOPEN_BUTANE_mass_0.50_0.50.npz,CYCLOPEN[0.5]&BUTANE[0.5]|mass,0,0,0,0.009941338142084533,2000,0.0015723849663874033,0.24186694745435489,0.003518652276151215,0.014950650699802281,0.003524709314082387,1.9358683008170163,329,0.002633995481592125,0.019895168141147224,0.010824627741912977,0.014950650699802281,0.003555935326542574,0.058297819367651715,747,0.00026370883704430423,0.0006294525007888296,0.0013521852554822455,0.007283074232873332,0.004901277558971392,0.015164353134099301,715,0.0030456158446008916,0.018497684986982676,0.000959387806024097,0.006283604341206228,0.0014366121731511222,0.013717967040403631,209,0.0007850373977089411,0.24186694745435489,0.00017754670148406045,0.0094613885949002,0.006379170334578087,1.9358683008170163,51,0.13088105779775105,0.24186694745435489,0.014885095952081429,0.014950650699802281,0.997083060092334,1.9358683008170163
CYCLOPEN_BUTANE_mass_0.55_0.45.npz,CYCLOPEN[0.55]&BUTANE[0.45]|mass,0,0,0,0.010536814370539105,2000,0.0016011363084669466,0.058675284004380046,0.0028235800772438324,0.015798268423623085,0.002900133607038912,0.3617866901806658,328,0.0027043402930820764,0.02002847322017942,0.011021635389015525,0.015798268423623085,0.003509475894993704,0.059253111374716616,745,0.00024246156296157828,0.0005500709787042979,0.0013180935259060529,0.00572450988397577,0.004011690281773316,0.009639600936165265,719,0.0026447910104843743,0.01627072853017353,0.0007233061010538224,0.005569285744513763,0.0009812800738294445,0.007747561635729529,208,0.0016916230198819532,0.058675284004380046,0.00021922622001852702,0.000581359288389649,0.0029573849710947927,0.3617866901806658,44,0.0442884941382522,0.058675284004380046,0.015397660318915315,0.015798268423623085,0.3228880278340114,0.3617866901806658
CYCLOPEN_BUTANE_mass_0.60_0.40.npz,CYCLOPEN[0.6]&BUTANE[0.4]|mass,0,0,0,0.011251225107798746,2000,0.0015716021497581777,0.019118332828270468,0.002116528241390369,0.015758093901695247,0.003180725834258598,0.07842560313640909,328,0.003916316229961601,0.019118332828270468,0.010865113412686487,0.015758093901695247,0.005870841066852641,0.056682445515407985,739,0.0002123886257891174,0.0006491354322406551,0.001865207545829437,0.004991673786207684,0.0031810284788110366,0.0231433421008097,726,0.002078639207809374,0.01352938527003289,0.000800710875751065,0.0046181176221580245,0.0009348189436198112,0.005834104830964569,207,0.003453117399074012,0.01613013938668928,0.0002228534438046381,0.0004237425459905353,0.019978318638842713,0.07842560313640909,46,0.017773645779558925,0.019118332828270468,0.015446978087368278,0.015758093901695247,0.06864118220695853,0.07842560313640909
CYCLOPEN_BUTANE_mass_0.65_0.35.npz,CYCLOPEN[0.65]&BUTANE[0.35]|mass,0,0,0,0.01209904417493135,2000,0.0015484858883695548,0.058232831769601034,0.002025418996074677,0.01512622576387912,0.002108554724001163,0.6162164063219834,330,0.0037786558149696036,0.017476699850419664,0.01139896441819471,0.01512622576387912,0.0055462535161145115,0.0515770629773431,735,0.00012478527186544845,0.0012929894728017644,0.0011237767607417317,0.008139574756569345,0.0020127238096610215,0.040631647043034534,731,0.0028079134905113308,0.01043757685363289,0.0010661112934485628,0.003517003975048283,0.0009239606785619571,0.004261023008253608,204,0.004280660563522359,0.058232831769601034,0.0002599841796002522,0.00142976127062866,0.030888417842589545,0.6162164063219834,44,0.041005315754623566,0.058232831769601034,0.014927461091187979,0.01512622576387912,0.39193516961453656,0.6162164063219834
CYCLOPEN_BUTANE_mass_0.70_0.30.npz,CYCLOPEN[0.7]&BUTANE[0.3]|mass,0,0,0,0.01179998279405936,2000,0.0014613762980411594,0.02358634909154489,0.0022979030508179206,0.01593122231952293,0.0026752020210694476,0.2804498279317911,331,0.003597351487672984,0.016302237480715576,0.010621640536999155,0.01593122231952293,0.005160431949130992,0.04748797645351928,732,0.00013229515757757164,0.0016231407237796702,0.0009507368578829182,0.008533977263141423,0.0019564455075133194,0.045477017350675865,733,0.0029756697727702573,0.009397664423090646,0.0011260261053939705,0.003090334348144097,0.0009392764134933377,0.005630358027705919,204,0.006284588811146244,0.02358634909154489,0.0002833703071293314,0.0005406001093888335,0.053220785905736714,0.2804498279317911,47,0.020256695203303247,0.02358634909154489,0.015233159820645594,0.01593122231952293,0.19399197604284468,0.2804498279317911
CYCLOPEN_BUTANE_mass_0.75_0.25.npz,CYCLOPEN[0.75]&BUTANE[0.25]|mass,0,0,0,0.015587469713864266,2000,0.002726013669968664,0.02612921480198338,0.00264706677395111,0.02260510966948459,0.0031516875671140656,0.08246254716764898,333,0.0032730502377262436,0.01956948639417533,0.00945066613093787,0.02260510966948459,0.004626074814700176,0.04669422061704322,729,0.00013058475928573937,0.0025616975276534504,0.0007020037408801748,0.013682306449709358,0.003022264137040275,0.06979446580252868,736,0.004224995428253889,0.02612921480198338,0.0012681687240615241,0.006747552569322579,0.0013999011878698922,0.01429265210236428,202,0.0060988624890081,0.01515686266401417,0.0003090814399343247,0.00074617624181883,0.02577696663967223,0.08246254716764898,47,0.02311173973439167,0.02612921480198338,0.018500620188387974,0.02260510966948459,0.07663522973969362,0.08246254716764898
CYCLOPEN_BUTANE_mass_0.80_0.20.npz,CYCLOPEN[0.8]&BUTANE[0.2]|mass,0,0,0,0.014704095723573118,2000,0.0017829362143032756,0.03609334563526545,0.0033600797388316974,0.026119883999626836,0.0025606071099157006,0.08649996809971906,335,0.0029435424967948786,0.02273610172426288,0.010551038840545817,0.026119883999626836,0.004443111068826163,0.05333747938937729,721,0.00028203735975011545,0.003203684939194318,0.001335329415314835,0.015597005489780713,0.0025051117657846475,0.08649996809971906,742,0.004957614450652842,0.03609334563526545,0.0012579510651153246,0.008827592462694156,0.0013707293899394596,0.01932544129006739,202,0.0007363054814737783,0.01439113397930214,0.00019818907729607843,0.00033759894942875235,0.0031199356784870824,0.0647158103862231,46,0.030082585875314257,0.03609334563526545,0.02138458867019605,0.026119883999626836,0.07669709712864581,0.08649996809971906
CYCLOPEN_BUTANE_mass_0.85_0.15.npz,CYCLOPEN[0.85]&BUTANE[0.15]|mass,0,0,0,0.013217971967719677,2000,0.0017101827619171665,0.03462762490192972,0.00318964759821597,0.025710468107035922,0.002489895021481817,0.09335857316903577,340,0.0031572624185025786,0.02180677793654695,0.010702895042466075,0.025710468107035922,0.004426325904483308,0.05007026872619949,708,0.0002750601775642259,0.0034907197822917624,0.0010465841400923571,0.016032244788675598,0.0030891968731587708,0.09335857316903577,750,0.004804441001721213,0.03462762490192972,0.0013454116625098318,0.008451298092722936,0.0014606461528864636,0.01711543568309618,202,0.0009835781104004617,0.008813358305246766,0.00018433220242656037,0.00036896018772836214,0.0019185455484602553,0.06592543563974257,43,0.029242869176468934,0.03462762490192972,0.021645614313324568,0.025710468107035922,0.08183665540673257,0.09335857316903577
CYCLOPEN_BUTANE_mass_0.90_0.10.npz,CYCLOPEN[0.9]&BUTANE[0.1]|mass,0,0,0,0.00920971625095035,2000,0.001635049921744664,0.01766052185649869,0.003947239033921616,0.6431024849364348,0.003327533958875188,0.16404334260276826,346,0.003613984819492099,0.015655764990867738,0.010898451209646975,0.019743285217600715,0.004472143770746597,0.04088404790979101,696,0.0002323493017257736,0.0029669056198713406,0.0012482767472874827,0.012129655944818296,0.00459561869491032,0.08047990416846229,755,0.00397721158458694,0.01766052185649869,0.0014425442224637707,0.004566422262087144,0.0008634900332589495,0.008193090524515147,203,0.000582530130188841,0.009084549013721244,0.009279970523907643,0.6431024849364348,0.014946274503404381,0.16404334260276826,44,0.016798476404277382,0.01766052185649869,0.4341210407324276,0.6431024849364348,0.12811106407601672,0.16404334260276826
CYCLOPEN_BUTANE_mass_0.95_0.05.npz,CYCLOPEN[0.95]&BUTANE[0.05]|mass,0,0,0,0.005450277735803866,2000,0.0023769356329739802,0.03349836675846518,0.0023577131351368032,0.016273937004257277,0.0049037135602535845,0.17650678504856032,366,0.006395368897165199,0.03349836675846518,0.012415100614430278,0.016273937004257277,0.014563555469389039,0.10700631990219153,692,0.00021387656251818142,0.0007039550429226438,0.00147079047755142,0.005178878773449469,0.005033482182361986,0.02053672196361484,738,0.0029119943292909047,0.017612752866170922,0.0010241178885780733,0.0057770717091898405,0.0009302802662321006,0.005568012678927385,204,0.001067279128679388,0.006530943789016419,0.0003857228291354886,0.000833897714755949,0.04950080719284876,0.17650678504856032,45,0.022995766388851334,0.03349836675846518,0.013845018080428427,0.015550215448001836,0.1459265803841582,0.17650678504856032
